[2022-04-17 13:53:55] This is codeql execute queries -J-Xmx2048M --off-heap-ram=2048 --verbosity=progress --logdir=/Users/zhuangpenghai/Downloads/CodeQL/Vuln/micro/log --evaluator-log-level=1 --insecurely-execute-ml-model-checksums= --warnings=show --qlconfig-file=/Users/zhuangpenghai/Downloads/CodeQL/qlconfig.yml -- /Users/zhuangpenghai/Downloads/CodeQL/Vuln/micro/db-java /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql
[2022-04-17 13:53:55] Calling plumbing command: codeql resolve queries --format=json -- /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql
[2022-04-17 13:53:56] Plumbing command codeql resolve queries completed:
                      [
                        "/Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql"
                      ]
[2022-04-17 13:53:56] Refusing fancy output: $CODEQL_ISATTY terminal indication is missing
[2022-04-17 13:53:56] Creating executor with 1 threads.
[2022-04-17 13:53:56] Calling plumbing command: codeql resolve library-path --qlconfig-file=/Users/zhuangpenghai/Downloads/CodeQL/qlconfig.yml --query=/Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql --format=json
[2022-04-17 13:53:56] [DETAILS] resolve library-path> Resolving query at normalized path /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql.
[2022-04-17 13:53:56] [DETAILS] resolve library-path> Found enclosing pack 'micro' at /Users/zhuangpenghai/Downloads/CodeQL.
[2022-04-17 13:53:56] [DETAILS] resolve library-path> Adding compilation cache at /Users/zhuangpenghai/Downloads/CodeQL/.cache.
[2022-04-17 13:53:56] [DETAILS] resolve library-path> Resolving library dependencies from /Users/zhuangpenghai/Downloads/CodeQL/qlpack.yml.
[2022-04-17 13:53:57] [DETAILS] resolve library-path> QL pack dependencies for /Users/zhuangpenghai/Downloads/CodeQL resolved OK.
[2022-04-17 13:53:57] [DETAILS] resolve library-path> Found dbscheme through QL packs: /Users/zhuangpenghai/codeql-home/codeql-repo/java/ql/lib/config/semmlecode.dbscheme.
[2022-04-17 13:53:57] Plumbing command codeql resolve library-path completed:
                      {
                        "libraryPath" : [
                          "/Users/zhuangpenghai/Downloads/CodeQL",
                          "/Users/zhuangpenghai/codeql-home/codeql-repo/java/ql/lib",
                          "/Users/zhuangpenghai/codeql-home/codeql-repo/java/upgrades"
                        ],
                        "dbscheme" : "/Users/zhuangpenghai/codeql-home/codeql-repo/java/ql/lib/config/semmlecode.dbscheme",
                        "compilationCache" : [
                          "/Users/zhuangpenghai/Downloads/CodeQL/.cache"
                        ],
                        "relativeName" : "micro/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql",
                        "qlPackName" : "micro"
                      }
[2022-04-17 13:53:57] [PROGRESS] execute queries> Compiling query plan for /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql.
[2022-04-17 13:53:57] [DETAILS] execute queries> Resolving imports for /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql.
[2022-04-17 13:53:58] Resolved file set for /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql hashes to 203436e077c3e19604cc2adba1b45e8b44aa6a01.
[2022-04-17 13:53:58] [DETAILS] execute queries> Checking QL for /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql.
[2022-04-17 13:53:58] ExternalModuleBindingPass ...
[2022-04-17 13:53:59] ExternalModuleBindingPass time: 00:01.317
[2022-04-17 13:53:59] QLPredicateSynthesiser ...
[2022-04-17 13:53:59] QLPredicateSynthesiser time: 00:00.035
[2022-04-17 13:53:59] DeclarationBindingPass ...
[2022-04-17 13:54:00] DeclarationBindingPass time: 00:00.199
[2022-04-17 13:54:00] Fixed point time ...
[2022-04-17 13:54:00] Fixed point time time: 00:00.913
[2022-04-17 13:54:00] ReferenceBindingPass ...
[2022-04-17 13:54:01] ReferenceBindingPass time: 00:00.126
[2022-04-17 13:54:01] EntityTypeUpdateBindingPass ...
[2022-04-17 13:54:01] EntityTypeUpdateBindingPass time: 00:00.077
[2022-04-17 13:54:01] DeclarationBindingPass ...
[2022-04-17 13:54:01] DeclarationBindingPass time: 00:00.077
[2022-04-17 13:54:01] PredicateBodyBindingPass ...
[2022-04-17 13:54:01] PredicateBodyBindingPass time: 00:00.687
[2022-04-17 13:54:01] LanguagePragmaPropagationPass ...
[2022-04-17 13:54:01] LanguagePragmaPropagationPass time: 00:00.060
[2022-04-17 13:54:01] Ambiguity checks ...
[2022-04-17 13:54:02] Ambiguity checks time: 00:00.094
[2022-04-17 13:54:02] Ql checks ...
[2022-04-17 13:54:02] Ql checks time: 00:00.685
[2022-04-17 13:54:04] Compilation pipeline
[2022-04-17 13:54:04] Type Inference ...
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: Best number of iterations,Maximum number of runs,Number of BDD variables,Size of BDD for typefacts
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,8,10
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,6,6
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,3,3
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,8,10
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,3,3
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,3,3
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,3,3
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:05] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:54:06] Type Inference time: 00:01.939
[2022-04-17 13:54:06] Binding Checks ...
[2022-04-17 13:54:07] Binding Checks time: 00:00.309
[2022-04-17 13:54:07] [DETAILS] execute queries> Optimizing /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql.
[2022-04-17 13:54:07] Processing compilation pipeline
[2022-04-17 13:54:07] Started compiling a query
[2022-04-17 13:54:07] Initialising compiler...
[2022-04-17 13:54:07] 	 ... compiler initialised
[2022-04-17 13:54:07] About to start query optimisation
[2022-04-17 13:54:08] Compilation cache hit - skipping compilation.
[2022-04-17 13:54:08] Compilation cache hit - skipping compilation.
[2022-04-17 13:54:08] Compilation cache hit - skipping compilation.
[2022-04-17 13:54:09] Compilation cache hit - skipping compilation.
[2022-04-17 13:54:09] Compilation cache hit - skipping compilation.
[2022-04-17 13:54:09] Compilation cache miss for f9d7bcd6204cf0276cbc771671fed400ebb1489f.
[2022-04-17 13:54:13] Stored compiled program for f9d7bcd6204cf0276cbc771671fed400ebb1489f.
[2022-04-17 13:54:13] CSV_COMPILATION: NONE,MISC,RA_TRANSLATION,OPTIMISATIONS
[2022-04-17 13:54:13] CSV_COMPILATION: 604,1043,663,3629
[2022-04-17 13:54:13] [PROGRESS] execute queries> [1/1 comp 16.5s] Compiled /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql.
[2022-04-17 13:54:13] Of 589 predicates, 0 are used in more than one query.
[2022-04-17 13:54:13] [PROGRESS] execute queries> Starting evaluation of micro/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql.
[2022-04-17 13:54:13] Starting evaluation of /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-732/ReadingFromWorldWritableFile.ql
[2022-04-17 13:54:14] (0s) Start query execution
[2022-04-17 13:54:14] (0s) Beginning execution of Location::fixedHasLocation#fff
[2022-04-17 13:54:14] CSV_CACHE_DIFF: Operation,Overall time,NONE,LOAD_EXTENSIONAL,PAGE_RELATION,SORT_RELATION,NODUPS_RELATION,GLOBAL_DISK_SYNC,GLOBAL_TRIM_DISK,GLOBAL_TRIM_STRINGS,GLOBAL_EVICTOR,SCAN_DISK,IO_TRIMMING,IO_WRITING
[2022-04-17 13:54:14] CSV_CACHE_DIFF: Location::fixedHasLocation#fff (ReadingFromWorldWritableFile.ql),0.024,0,0,0,0,0,0,0,0,0,0,0,0
[2022-04-17 13:54:14] CSV_IMB_QUERIES: Query type,Query predicate,Query name,Stage,Success,Time,Number of results,Cumulative time in query
[2022-04-17 13:54:14] CSV_IMB_QUERIES: Stage,Location::fixedHasLocation#fff,ReadingFromWorldWritableFile.ql,1,Success,0.024,38891,27
[2022-04-17 13:54:14] (0s) Beginning execution of Type::erase#ff
[2022-04-17 13:54:14] CSV_CACHE_DIFF: Type::erase#ff (ReadingFromWorldWritableFile.ql),0.004,0,0,0,0,0,0,0,0,0,0,0,0
[2022-04-17 13:54:14] CSV_IMB_QUERIES: Stage,Type::erase#ff,ReadingFromWorldWritableFile.ql,2,Success,0.004,6439,33
[2022-04-17 13:54:14] (0s) Beginning execution of Type::hasSubtype#ff
[2022-04-17 13:54:14] CSV_CACHE_DIFF: Type::hasSubtype#ff (ReadingFromWorldWritableFile.ql),0.001,0,0,0,0,0,0,0,0,0,0,0,0
[2022-04-17 13:54:14] CSV_IMB_QUERIES: Stage,Type::hasSubtype#ff,ReadingFromWorldWritableFile.ql,3,Success,0.001,16080,36
[2022-04-17 13:54:14] (0s) Beginning execution of Location::Top::toString_dispred#ff
[2022-04-17 13:54:14] CSV_CACHE_DIFF: Location::Top::toString_dispred#ff (ReadingFromWorldWritableFile.ql),0.001,0,0,0,0,0,0,0,0,0,0,0,0
[2022-04-17 13:54:14] CSV_IMB_QUERIES: Stage,Location::Top::toString_dispred#ff,ReadingFromWorldWritableFile.ql,4,Success,0.001,64877,38
[2022-04-17 13:54:14] (0s) Beginning execution of Expr::CompileTimeConstantExpr::getIntValue_dispred#ff
[2022-04-17 13:54:14] CSV_CACHE_DIFF: Expr::CompileTimeConstantExpr::getIntValue_dispred#ff (ReadingFromWorldWritableFile.ql),0,0,0,0,0,0,0,0,0,0,0,0,0
[2022-04-17 13:54:14] CSV_IMB_QUERIES: Stage,Expr::CompileTimeConstantExpr::getIntValue_dispred#ff,ReadingFromWorldWritableFile.ql,5,Success,0,2,39
[2022-04-17 13:54:14] (0s) Beginning execution of ReadingFromWorldWritableFile.ql
[2022-04-17 13:54:14] (0s)  >>> Created relation callableBinding/2@5704453i with 134 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation exprs/5@14e06el4 with 3830 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate exprs_10#join_rhs/2@348c8e6n
[2022-04-17 13:54:14] (0s)  >>> Created relation exprs_10#join_rhs/2@348c8e6n with 3830 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation methods/6@d93893sl with 20736 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation fields/5@1c902dh2 with 4594 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate fields_30#join_rhs/2@51f6014u
[2022-04-17 13:54:14] (0s)  >>> Created relation fields_30#join_rhs/2@51f6014u with 4594 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation constrs/6@9f73ec4d with 1726 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation enclInReftype/2@07dda0q5 with 329 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation isAnonymClass/2@4aaa67b5 with 2 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate Type::declaresMember#fb#antijoin_rhs/2@dee5947k
[2022-04-17 13:54:14] (0s)  >>> Created relation Type::declaresMember#fb#antijoin_rhs/2@dee5947k with 2 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate Type::declaresMember#fb#shared/2@84db92kd
[2022-04-17 13:54:14] (0s)  >>> Created relation Type::declaresMember#fb#shared/2@84db92kd with 327 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation isLocalClassOrInterface/2@f6c5080m with 0 rows.
[2022-04-17 13:54:14] (0s) Inferred that Statement::LocalTypeDeclStmt::getLocalType_dispred#ff/2@0b8fd288 is empty, due to isLocalClassOrInterface/2@f6c5080m.
[2022-04-17 13:54:14] (0s) Inferred that Type::declaresMember#fb#antijoin_rhs#1/2@08477120 is empty, due to isLocalClassOrInterface/2@f6c5080m.
[2022-04-17 13:54:14] (0s) Inferred that Statement::LocalTypeDeclStmt::getDeclKeyword_dispred#ff/2@60adefoh is empty, due to Statement::LocalTypeDeclStmt::getLocalType_dispred#ff/2@0b8fd288.
[2022-04-17 13:54:14] (0s)  >>> Created relation Statement::LocalTypeDeclStmt::getLocalType_dispred#ff/2@0b8fd288 with 0 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation Type::declaresMember#fb#antijoin_rhs#1/2@08477120 with 0 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation Statement::LocalTypeDeclStmt::getDeclKeyword_dispred#ff/2@60adefoh with 0 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate Type::declaresMember#fb/2@10788dqd
[2022-04-17 13:54:14] (0s)  >>> Created relation Type::declaresMember#fb/2@10788dqd with 27383 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate Type::declaresMember#fb_1#join_rhs/1@b024d99n
[2022-04-17 13:54:14] (0s)  >>> Created relation Type::declaresMember#fb_1#join_rhs/1@b024d99n with 27383 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate exprs_30124#join_rhs/5@e50ac3u3
[2022-04-17 13:54:14] (0s)  >>> Created relation exprs_30124#join_rhs/5@e50ac3u3 with 3830 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation packages/2@29d2d1tb with 205 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation primitives/2@ddc678hq with 10 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation classes/4@821293v7 with 1748 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation arrays/5@3a5ff15c with 310 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation wildcards/3@962bcerh with 331 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation typeVars/5@f6f131jt with 844 rows.
[2022-04-17 13:54:14] (0s)  >>> Created relation interfaces/4@64928d95 with 3196 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate Element::Element::hasName_dispred#ff/2@1738a1lv
[2022-04-17 13:54:14] (0s)  >>> Created relation Element::Element::hasName_dispred#ff/2@1738a1lv with 31974 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate Element::Element::hasName_dispred#ff_10#join_rhs/2@881f2dm6
[2022-04-17 13:54:14] (0s)  >>> Created relation Element::Element::hasName_dispred#ff_10#join_rhs/2@881f2dm6 with 31974 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate m#Member::Member::getDeclaringType_dispred#bf#shared/1@91ae20bf
[2022-04-17 13:54:14] (0s)  >>> Created relation m#Member::Member::getDeclaringType_dispred#bf#shared/1@91ae20bf with 7 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate m#Member::Member::getDeclaringType_dispred#bf/1@0bf180or
[2022-04-17 13:54:14] (0s)  >>> Created relation m#Member::Member::getDeclaringType_dispred#bf/1@0bf180or with 997 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate Member::Field#class#f/1@d48afbef
[2022-04-17 13:54:14] (0s)  >>> Created relation Member::Field#class#f/1@d48afbef with 4594 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate Member::Member::getDeclaringType_dispred#bf/2@c1b2b1fu
[2022-04-17 13:54:14] (0s)  >>> Created relation Member::Member::getDeclaringType_dispred#bf/2@c1b2b1fu with 873 rows.
[2022-04-17 13:54:14] (0s) Starting to evaluate predicate Member::Member::getDeclaringType_dispred#bf_10#join_rhs/2@5945f0ou
[2022-04-17 13:54:14] (0s)  >>> Created relation Member::Member::getDeclaringType_dispred#bf_10#join_rhs/2@5945f0ou with 873 rows.
