[2022-04-17 13:57:39] This is codeql execute queries -J-Xmx2048M --off-heap-ram=2048 --verbosity=progress --logdir=/Users/zhuangpenghai/Downloads/CodeQL/Vuln/micro/log --evaluator-log-level=1 --insecurely-execute-ml-model-checksums= --warnings=show --qlconfig-file=/Users/zhuangpenghai/Downloads/CodeQL/qlconfig.yml -- /Users/zhuangpenghai/Downloads/CodeQL/Vuln/micro/db-java /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql
[2022-04-17 13:57:39] Calling plumbing command: codeql resolve queries --format=json -- /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql
[2022-04-17 13:57:40] Plumbing command codeql resolve queries completed:
                      [
                        "/Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql"
                      ]
[2022-04-17 13:57:40] Refusing fancy output: $CODEQL_ISATTY terminal indication is missing
[2022-04-17 13:57:40] Creating executor with 1 threads.
[2022-04-17 13:57:40] Calling plumbing command: codeql resolve library-path --qlconfig-file=/Users/zhuangpenghai/Downloads/CodeQL/qlconfig.yml --query=/Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql --format=json
[2022-04-17 13:57:40] [DETAILS] resolve library-path> Resolving query at normalized path /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql.
[2022-04-17 13:57:41] [DETAILS] resolve library-path> Found enclosing pack 'micro' at /Users/zhuangpenghai/Downloads/CodeQL.
[2022-04-17 13:57:41] [DETAILS] resolve library-path> Adding compilation cache at /Users/zhuangpenghai/Downloads/CodeQL/.cache.
[2022-04-17 13:57:41] [DETAILS] resolve library-path> Resolving library dependencies from /Users/zhuangpenghai/Downloads/CodeQL/qlpack.yml.
[2022-04-17 13:57:42] [DETAILS] resolve library-path> QL pack dependencies for /Users/zhuangpenghai/Downloads/CodeQL resolved OK.
[2022-04-17 13:57:42] [DETAILS] resolve library-path> Found dbscheme through QL packs: /Users/zhuangpenghai/codeql-home/codeql-repo/java/ql/lib/config/semmlecode.dbscheme.
[2022-04-17 13:57:42] Plumbing command codeql resolve library-path completed:
                      {
                        "libraryPath" : [
                          "/Users/zhuangpenghai/Downloads/CodeQL",
                          "/Users/zhuangpenghai/codeql-home/codeql-repo/java/ql/lib",
                          "/Users/zhuangpenghai/codeql-home/codeql-repo/java/upgrades"
                        ],
                        "dbscheme" : "/Users/zhuangpenghai/codeql-home/codeql-repo/java/ql/lib/config/semmlecode.dbscheme",
                        "compilationCache" : [
                          "/Users/zhuangpenghai/Downloads/CodeQL/.cache"
                        ],
                        "relativeName" : "micro/Security/CWE/CWE-614/InsecureCookie.ql",
                        "qlPackName" : "micro"
                      }
[2022-04-17 13:57:42] [PROGRESS] execute queries> Compiling query plan for /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql.
[2022-04-17 13:57:42] [DETAILS] execute queries> Resolving imports for /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql.
[2022-04-17 13:57:43] Resolved file set for /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql hashes to 59c59cc634f1d7a2ab0b3a10fd4573dc7caa3c9c.
[2022-04-17 13:57:43] [DETAILS] execute queries> Checking QL for /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql.
[2022-04-17 13:57:43] ExternalModuleBindingPass ...
[2022-04-17 13:57:44] ExternalModuleBindingPass time: 00:01.134
[2022-04-17 13:57:44] QLPredicateSynthesiser ...
[2022-04-17 13:57:44] QLPredicateSynthesiser time: 00:00.021
[2022-04-17 13:57:44] DeclarationBindingPass ...
[2022-04-17 13:57:44] DeclarationBindingPass time: 00:00.111
[2022-04-17 13:57:44] Fixed point time ...
[2022-04-17 13:57:45] Fixed point time time: 00:00.352
[2022-04-17 13:57:45] ReferenceBindingPass ...
[2022-04-17 13:57:45] ReferenceBindingPass time: 00:00.069
[2022-04-17 13:57:45] EntityTypeUpdateBindingPass ...
[2022-04-17 13:57:45] EntityTypeUpdateBindingPass time: 00:00.047
[2022-04-17 13:57:45] DeclarationBindingPass ...
[2022-04-17 13:57:45] DeclarationBindingPass time: 00:00.028
[2022-04-17 13:57:45] PredicateBodyBindingPass ...
[2022-04-17 13:57:45] PredicateBodyBindingPass time: 00:00.432
[2022-04-17 13:57:45] LanguagePragmaPropagationPass ...
[2022-04-17 13:57:45] LanguagePragmaPropagationPass time: 00:00.059
[2022-04-17 13:57:45] Ambiguity checks ...
[2022-04-17 13:57:45] Ambiguity checks time: 00:00.078
[2022-04-17 13:57:45] Ql checks ...
[2022-04-17 13:57:46] Ql checks time: 00:00.674
[2022-04-17 13:57:48] Compilation pipeline
[2022-04-17 13:57:48] Type Inference ...
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: Best number of iterations,Maximum number of runs,Number of BDD variables,Size of BDD for typefacts
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,6,6
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,3,3
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,8,10
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,6,6
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,3,3
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,8,10
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,3,3
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,3,3
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,3,3
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:48] CSV_TYPE_HIERARCHY: 0,0,2,2
[2022-04-17 13:57:50] Type Inference time: 00:01.439
[2022-04-17 13:57:50] Binding Checks ...
[2022-04-17 13:57:50] Binding Checks time: 00:00.294
[2022-04-17 13:57:50] [WARN] execute queries> WARNING: A problem query must select at least 2 columns. (/Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql:17,1-26,36)
[2022-04-17 13:57:50] [DETAILS] execute queries> Optimizing /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql.
[2022-04-17 13:57:50] Processing compilation pipeline
[2022-04-17 13:57:50] Started compiling a query
[2022-04-17 13:57:50] Initialising compiler...
[2022-04-17 13:57:50] 	 ... compiler initialised
[2022-04-17 13:57:50] About to start query optimisation
[2022-04-17 13:57:51] Compilation cache hit - skipping compilation.
[2022-04-17 13:57:51] Compilation cache miss for aed8470fc2ebfb0f5f3a65ca3a030d1b2f1ea7c0.
[2022-04-17 13:57:52] Stored compiled program for aed8470fc2ebfb0f5f3a65ca3a030d1b2f1ea7c0.
[2022-04-17 13:57:52] CSV_COMPILATION: NONE,MISC,RA_TRANSLATION,OPTIMISATIONS
[2022-04-17 13:57:52] CSV_COMPILATION: 125,213,131,1376
[2022-04-17 13:57:52] [PROGRESS] execute queries> [1/1 comp 10.5s] Compiled /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql.
[2022-04-17 13:57:52] Of 99 predicates, 0 are used in more than one query.
[2022-04-17 13:57:52] [PROGRESS] execute queries> Starting evaluation of micro/Security/CWE/CWE-614/InsecureCookie.ql.
[2022-04-17 13:57:52] Starting evaluation of /Users/zhuangpenghai/Downloads/CodeQL/Security/CWE/CWE-614/InsecureCookie.ql
[2022-04-17 13:57:52] (0s) Start query execution
[2022-04-17 13:57:52] (0s) Beginning execution of Location::fixedHasLocation#fff
[2022-04-17 13:57:52] CSV_CACHE_DIFF: Operation,Overall time,NONE,LOAD_EXTENSIONAL,PAGE_RELATION,SORT_RELATION,NODUPS_RELATION,GLOBAL_DISK_SYNC,GLOBAL_TRIM_DISK,GLOBAL_TRIM_STRINGS,GLOBAL_EVICTOR,SCAN_DISK,IO_TRIMMING,IO_WRITING
[2022-04-17 13:57:52] CSV_CACHE_DIFF: Location::fixedHasLocation#fff (InsecureCookie.ql),0.019,0,0,0,0,0,0,0,0,0,0,0,0
[2022-04-17 13:57:52] CSV_IMB_QUERIES: Query type,Query predicate,Query name,Stage,Success,Time,Number of results,Cumulative time in query
[2022-04-17 13:57:52] CSV_IMB_QUERIES: Stage,Location::fixedHasLocation#fff,InsecureCookie.ql,1,Success,0.019,38891,24
[2022-04-17 13:57:52] (0s) Beginning execution of InsecureCookie.ql
[2022-04-17 13:57:52] (0s)  >>> Created relation locations_default/6@d0a81fkd with 4561 rows.
[2022-04-17 13:57:52] (0s)  >>> Created relation files/2@19948aeb with 1853 rows.
[2022-04-17 13:57:52] (0s)  >>> Created relation callableBinding/2@5704453i with 134 rows.
[2022-04-17 13:57:52] (0s)  >>> Created relation exprs/5@14e06el4 with 3830 rows.
[2022-04-17 13:57:52] (0s)  >>> Created relation fields/5@1c902dh2 with 4594 rows.
[2022-04-17 13:57:52] (0s)  >>> Created relation constrs/6@9f73ec4d with 1726 rows.
[2022-04-17 13:57:52] (0s)  >>> Created relation methods/6@d93893sl with 20736 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Type::declaresMember#fb/2@bd4c05ps
[2022-04-17 13:57:53] (0s)  >>> Created relation Type::declaresMember#fb/2@bd4c05ps with 27056 rows.
[2022-04-17 13:57:53] (0s)  >>> Created relation typeVars/5@f6f131jt with 844 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate m#Element::Element::hasName_dispred#fb/1@468c1eu4
[2022-04-17 13:57:53] (0s)  >>> Created relation m#Element::Element::hasName_dispred#fb/1@468c1eu4 with 3 rows.
[2022-04-17 13:57:53] (0s)  >>> Created relation packages/2@29d2d1tb with 205 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Element::Element::hasName_dispred#fb/2@afdbe4me
[2022-04-17 13:57:53] (0s)  >>> Created relation Element::Element::hasName_dispred#fb/2@afdbe4me with 5 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Element::Element::hasName_dispred#fb_10#join_rhs/2@ca8c10j2
[2022-04-17 13:57:53] (0s)  >>> Created relation Element::Element::hasName_dispred#fb_10#join_rhs/2@ca8c10j2 with 5 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate m#Member::Member::getDeclaringType_dispred#bf/1@7c10fcnb
[2022-04-17 13:57:53] (0s)  >>> Created relation m#Member::Member::getDeclaringType_dispred#bf/1@7c10fcnb with 750 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Member::Member::getDeclaringType_dispred#bf/2@c71adass
[2022-04-17 13:57:53] (0s)  >>> Created relation Member::Member::getDeclaringType_dispred#bf/2@c71adass with 601 rows.
[2022-04-17 13:57:53] (0s)  >>> Created relation classes/4@821293v7 with 1748 rows.
[2022-04-17 13:57:53] (0s)  >>> Created relation arrays/5@3a5ff15c with 310 rows.
[2022-04-17 13:57:53] (0s)  >>> Created relation wildcards/3@962bcerh with 331 rows.
[2022-04-17 13:57:53] (0s)  >>> Created relation interfaces/4@64928d95 with 3196 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Element::Element::hasName_dispred#bf/2@7fa0ccl9
[2022-04-17 13:57:53] (0s)  >>> Created relation Element::Element::hasName_dispred#bf/2@7fa0ccl9 with 6429 rows.
[2022-04-17 13:57:53] (0s)  >>> Created relation enclInReftype/2@07dda0q5 with 329 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate enclInReftype_0#antijoin_rhs/1@952090tq
[2022-04-17 13:57:53] (0s)  >>> Created relation enclInReftype_0#antijoin_rhs/1@952090tq with 329 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate enclInReftype_10#join_rhs/2@d10431cv
[2022-04-17 13:57:53] (0s)  >>> Created relation enclInReftype_10#join_rhs/2@d10431cv with 329 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Type::RefType::nestedName#ff#join_rhs/3@c5e107gj
[2022-04-17 13:57:53] (0s)  >>> Created relation Type::RefType::nestedName#ff#join_rhs/3@c5e107gj with 329 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Type::RefType::nestedName#ff/2@i1#f9069w72 (iteration 1)
[2022-04-17 13:57:53] (0s) 			 - Type::RefType::nestedName#ff_delta has 6100 rows (order for disjuncts: delta=<standard>).
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Type::RefType::nestedName#ff/2@i2#f9069w72 (iteration 2)
[2022-04-17 13:57:53] (0s) 			 - Type::RefType::nestedName#ff_delta has 318 rows (order for disjuncts: delta=500000).
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Type::RefType::nestedName#ff/2@i3#f9069w72 (iteration 3)
[2022-04-17 13:57:53] (0s) 			 - Type::RefType::nestedName#ff_delta has 11 rows (order for disjuncts: delta=500000).
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Type::RefType::nestedName#ff/2@i4#f9069w72 (iteration 4)
[2022-04-17 13:57:53] (0s) Empty delta for Type::RefType::nestedName#ff_delta (order for disjuncts: delta=500000).
[2022-04-17 13:57:53] (0s) Accumulating deltas
[2022-04-17 13:57:53] (0s)  >>> Created relation Type::RefType::nestedName#ff/2@f9069w72 with 6429 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate classes_20#join_rhs/2@4e7aa41e
[2022-04-17 13:57:53] (0s)  >>> Created relation classes_20#join_rhs/2@4e7aa41e with 1748 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate interfaces_20#join_rhs/2@e15a30u5
[2022-04-17 13:57:53] (0s)  >>> Created relation interfaces_20#join_rhs/2@e15a30u5 with 3196 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Member::Member::getDeclaringType_dispred#bf_10#join_rhs/2@e9669bk3
[2022-04-17 13:57:53] (0s)  >>> Created relation Member::Member::getDeclaringType_dispred#bf_10#join_rhs/2@e9669bk3 with 601 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate typeVars_40#join_rhs/2@01b02c1e
[2022-04-17 13:57:53] (0s)  >>> Created relation typeVars_40#join_rhs/2@01b02c1e with 844 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate @classorinterface#f/1@57b53ang
[2022-04-17 13:57:53] (0s)  >>> Created relation @classorinterface#f/1@57b53ang with 4944 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Generics::TypeVariable::getGenericType_dispred#ff/2@7959bb8g
[2022-04-17 13:57:53] (0s)  >>> Created relation Generics::TypeVariable::getGenericType_dispred#ff/2@7959bb8g with 197 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Generics::TypeVariable::getGenericType_dispred#ff_10#join_rhs/2@4e900d2g
[2022-04-17 13:57:53] (0s)  >>> Created relation Generics::TypeVariable::getGenericType_dispred#ff_10#join_rhs/2@4e900d2g with 197 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate @callable#b/1@de9afe8m
[2022-04-17 13:57:53] (0s)  >>> Created relation @callable#b/1@de9afe8m with 599 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Type::declaresMember#fb_1#join_rhs/1@1032575r
[2022-04-17 13:57:53] (0s)  >>> Created relation Type::declaresMember#fb_1#join_rhs/1@1032575r with 27056 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate constrs_50#join_rhs/2@2fcc1eqj
[2022-04-17 13:57:53] (0s)  >>> Created relation constrs_50#join_rhs/2@2fcc1eqj with 1726 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate methods_50#join_rhs/2@2b64aeij
[2022-04-17 13:57:53] (0s)  >>> Created relation methods_50#join_rhs/2@2b64aeij with 20736 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Generics::GenericCallable#class#f/1@a68be4kp
[2022-04-17 13:57:53] (0s)  >>> Created relation Generics::GenericCallable#class#f/1@a68be4kp with 684 rows.
[2022-04-17 13:57:53] (0s) Starting to evaluate predicate Type::RefType::getPackage_dispred#fb#join_rhs/2@ed43a27e
[2022-04-17 13:57:53] (0s)  >>> Created relation Type::RefType::getPackage_dispred#fb#join_rhs/2@ed43a27e with 647 rows.
